turk;turk2
872.1;146.86
868.96;150.1
865.81;153.34
862.67;156.58
859.53;159.83
856.39;163.07
853.25;166.31
850.1;169.55
846.96;172.79
843.82;176.03
840.68;179.27
837.54;182.51
834.39;185.76
831.25;189
828.11;192.24
824.97;195.48
821.83;198.72
818.68;201.96
815.54;205.2
812.4;208.45
809.26;211.69
806.11;214.93
802.97;218.17
799.83;221.41
796.69;224.65
793.55;227.89
790.4;231.13
787.26;234.38
784.12;237.62
780.98;240.86
777.84;244.1
774.69;247.34
771.55;250.58
768.41;253.82
765.27;257.07
762.13;260.31
758.98;263.55
755.84;266.79
752.7;270.03
704.52;319.73
701.38;322.97
698.24;326.21
695.09;329.46
691.95;332.7
613.4;413.73
610.26;416.97
607.12;420.21
570.2;458.3
566.62;461.99
462.76;569.14
306.79;730.03
259.66;778.65
255.9;782.52
252.93;785.58
573.94;454.43
484.57;546.63
481.43;549.87
478.29;553.12
475.14;556.36
472;559.6
468.86;562.84
465.72;566.08
302.07;734.9
1000.2;14.7
997.07;17.941
993.93;21.182
990.79;24.424
987.65;27.665
984.5;30.906
981.36;34.148
978.22;37.389
975.08;40.63
971.93;43.872
968.79;47.113
965.65;50.354
962.51;53.596
959.37;56.837
956.22;60.078
953.08;63.32
949.94;66.561
946.8;69.802
943.66;73.044
940.51;76.285
937.37;79.526
934.23;82.768
931.09;86.009
927.95;89.251
924.8;92.492
921.66;95.733
918.52;98.975
915.38;102.22
912.24;105.46
909.09;108.7
905.95;111.94
902.81;115.18
899.67;118.42
896.53;121.66
893.38;124.91
890.24;128.15
887.1;131.39
883.96;134.63
880.81;137.87
877.67;141.11
719.8;303.97
715.68;308.22
712.54;311.46
709.4;314.7
706.26;317.95
688.38;336.39
686.19;338.65
604.8;422.61
562.49;466.26
557.88;471.01
490.85;540.16
487.71;543.4
406.64;627.03
402.52;631.28
399.38;634.52
396.24;637.76
393.09;641
389.95;644.24
386.81;647.48
383.76;650.63
309.65;727.08
297.09;740.04
292.9;744.36
289.76;747.6
286.61;750.84
283.47;754.09
280.33;757.33
277.19;760.57
274.05;763.81
270.9;767.05
267.76;770.29
264.62;773.53
261.48;776.78
1036.9;-23.109
1033.7;-19.868
1030.6;-16.626
1027.4;-13.385
1024.3;-10.144
1021.2;-6.9022
1018;-3.6608
1014.9;-0.41948
1011.7;2.8219
1008.2;6.4216
874.18;144.72
871.03;147.96
867.89;151.2
864.75;154.44
861.61;157.69
858.47;160.93
855.32;164.17
852.18;167.41
849.04;170.65
845.9;173.89
842.76;177.13
839.61;180.38
836.47;183.62
833.33;186.86
830.19;190.1
827.04;193.34
823.9;196.58
820.76;199.82
817.62;203.06
814.48;206.31
811.33;209.55
808.19;212.79
805.05;216.03
801.91;219.27
798.77;222.51
795.62;225.75
792.48;229
789.34;232.24
786.2;235.48
783.06;238.72
779.91;241.96
776.77;245.2
773.63;248.44
770.49;251.69
767.35;254.93
764.2;258.17
761.06;261.41
757.92;264.65
753.73;268.97
702.67;321.65
698.92;325.52
695.78;328.76
692.63;332
612.07;415.1
608.5;418.79
570.44;458.05
567.3;461.29
556.3;472.64
463.44;568.44
305.11;731.76
257.98;780.38
254.84;783.63
252.39;786.15
573.58;454.82
484.29;546.92
480.71;550.62
477.57;553.86
474.43;557.1
471.29;560.34
468.14;563.58
465;566.83
313.57;723.04
301;736
999.85;15.081
996.71;18.323
993.56;21.564
990.42;24.805
987.28;28.047
984.14;31.288
980.99;34.529
977.85;37.771
974.71;41.012
971.57;44.253
968.43;47.495
965.28;50.736
962.14;53.977
959;57.219
955.86;60.46
952.72;63.701
949.57;66.943
946.43;70.184
943.29;73.426
940.15;76.667
937.01;79.908
933.86;83.15
930.72;86.391
927.58;89.632
924.44;92.874
921.3;96.115
918.15;99.356
915.01;102.6
911.87;105.84
908.73;109.08
905.59;112.32
902.44;115.56
899.3;118.8
896.16;122.05
893.02;125.29
889.87;128.53
886.73;131.77
883.59;135.01
880.45;138.25
877.31;141.49
719.78;303.99
715.66;308.24
712.52;311.48
709.38;314.73
706.24;317.97
688.36;336.41
686.17;338.67
606.22;421.15
564.41;464.28
560.65;468.15
491.18;539.82
488.04;543.06
408.87;624.73
405.3;628.42
402.15;631.66
399.01;634.9
395.87;638.14
392.73;641.38
389.59;644.62
386.44;647.86
384.27;650.11
308.59;728.18
296.02;741.14
291.83;745.46
288.69;748.71
285.55;751.95
282.41;755.19
279.26;758.43
276.12;761.67
272.98;764.91
269.84;768.15
266.7;771.4
263.55;774.64
260.41;777.88
1035.5;-21.647
1032.3;-18.405
1029.2;-15.164
1026;-11.923
1022.9;-8.6813
1019.7;-5.44
1016.6;-2.1986
1013.5;1.0427
1010.3;4.284
1007.3;7.3453
874.16;144.74
871.02;147.98
867.87;151.22
864.73;154.47
861.59;157.71
858.45;160.95
855.31;164.19
852.16;167.43
849.02;170.67
845.88;173.91
842.74;177.16
839.6;180.4
836.45;183.64
833.31;186.88
830.17;190.12
827.03;193.36
823.89;196.6
820.74;199.85
817.6;203.09
814.46;206.33
811.32;209.57
808.17;212.81
805.03;216.05
801.89;219.29
798.75;222.53
795.61;225.78
792.46;229.02
789.32;232.26
786.18;235.5
783.04;238.74
779.9;241.98
776.75;245.22
773.61;248.47
770.47;251.71
767.33;254.95
764.19;258.19
761.04;261.43
757.9;264.67
753.71;268.99
702.39;321.94
699.25;325.18
696.11;328.42
692.97;331.66
611.97;415.21
608.83;418.46
570.84;457.64
566.76;461.85
557.44;471.47
317.23;719.27
304.05;732.87
256.92;781.49
253.07;785.45
554.71;474.29
484.12;547.11
480;551.36
476.85;554.6
473.71;557.84
470.57;561.08
467.43;564.32
464.64;567.2
312.51;724.14
299.94;737.11
999.41;15.537
995.29;19.785
992.15;23.026
989.01;26.268
985.87;29.509
982.72;32.75
979.58;35.992
976.44;39.233
973.3;42.474
970.15;45.716
967.01;48.957
963.87;52.198
960.73;55.44
957.59;58.681
954.44;61.922
951.3;65.164
948.16;68.405
945.02;71.646
941.88;74.888
938.73;78.129
935.59;81.37
932.45;84.612
929.31;87.853
926.17;91.094
923.02;94.336
919.88;97.577
916.74;100.82
913.6;104.06
910.46;107.3
907.31;110.54
904.17;113.78
901.03;117.03
897.89;120.27
894.75;123.51
891.6;126.75
888.46;129.99
885.32;133.23
882.18;136.47
879.03;139.71
875.89;142.96
720.97;302.77
717.39;306.46
714.25;309.71
711.11;312.95
707.97;316.19
704.82;319.43
689.55;335.19
686.32;338.52
562.82;465.92
491.86;539.12
488.72;542.36
410.17;623.4
405.98;627.72
402.84;630.96
399.69;634.2
396.55;637.44
393.41;640.68
390.27;643.92
387.13;647.17
384.51;649.87
320.09;716.32
307.52;729.28
294.96;742.25
290.77;746.57
287.63;749.81
284.48;753.05
281.34;756.29
278.2;759.53
275.06;762.77
271.92;766.01
268.77;769.26
265.63;772.5
262.49;775.74
259.35;778.98
1035.1;-21.265
1031.9;-18.024
1028.8;-14.782
1025.7;-11.541
1022.5;-8.2996
1019.4;-5.0583
1016.2;-1.8169
1013.1;1.4244
1009.9;4.6658
1007.5;7.1868
872.31;146.66
868.56;150.53
865.41;153.77
862.27;157.01
859.13;160.25
855.99;163.49
852.84;166.73
849.7;169.97
846.56;173.22
843.42;176.46
840.28;179.7
837.13;182.94
833.99;186.18
830.85;189.42
827.71;192.66
824.57;195.91
821.42;199.15
818.28;202.39
815.14;205.63
812;208.87
808.86;212.11
805.71;215.35
802.57;218.59
799.43;221.84
796.29;225.08
793.15;228.32
790;231.56
786.86;234.8
783.72;238.04
780.58;241.28
777.44;244.53
774.29;247.77
771.15;251.01
768.01;254.25
764.87;257.49
761.72;260.73
758.58;263.97
755.44;267.21
753;269.74
701.59;322.77
697.84;326.64
694.69;329.88
691.9;332.76
611.6;415.6
609.16;418.11
572.85;455.57
569.71;458.81
566.57;462.06
558.26;470.63
315.55;721
302.98;733.97
255.85;782.59
253.23;785.29
554.43;474.58
485.15;546.05
481.03;550.3
477.88;553.54
474.74;556.78
471.6;560.02
468.46;563.26
465.67;566.14
324.01;712.28
311.44;725.24
298.87;738.21
999.81;15.124
996.67;18.366
993.53;21.607
990.39;24.849
987.24;28.09
984.1;31.331
980.96;34.573
977.82;37.814
974.68;41.055
971.53;44.297
968.39;47.538
965.25;50.779
962.11;54.021
958.97;57.262
955.82;60.503
952.68;63.745
949.54;66.986
946.4;70.227
943.26;73.469
940.11;76.71
936.97;79.951
933.83;83.193
930.69;86.434
927.55;89.675
924.4;92.917
921.26;96.158
918.12;99.399
914.98;102.64
911.83;105.88
908.69;109.12
905.55;112.36
902.41;115.61
899.27;118.85
896.12;122.09
892.98;125.33
889.84;128.57
886.7;131.81
883.56;135.05
880.41;138.3
877.27;141.54
721.91;301.8
718.77;305.04
715.63;308.29
712.49;311.53
709.35;314.77
706.2;318.01
687.18;337.64
563.48;465.24
492.89;538.06
489.75;541.3
412.24;621.26
408.06;625.58
404.91;628.82
401.77;632.06
398.63;635.3
395.49;638.54
392.34;641.78
389.2;645.03
385.93;648.4
319.29;717.15
306.72;730.11
294.15;743.08
290.4;746.95
287.26;750.19
284.12;753.43
280.98;756.67
277.83;759.91
274.69;763.15
271.55;766.4
268.41;769.64
265.27;772.88
262.12;776.12
258.98;779.36
1034.4;-20.523
1031.2;-17.282
1028.1;-14.04
1024.9;-10.799
1021.8;-7.5577
1018.7;-4.3164
1015.5;-1.075
1012.4;2.1663
1009.2;5.4076
1006.6;8.1088
874.12;144.79
870.98;148.03
867.84;151.27
864.7;154.51
861.56;157.75
858.41;160.99
855.27;164.23
852.13;167.47
848.99;170.72
845.85;173.96
842.7;177.2
839.56;180.44
836.42;183.68
833.28;186.92
830.13;190.16
826.99;193.41
823.85;196.65
820.71;199.89
817.57;203.13
814.42;206.37
811.28;209.61
808.14;212.85
805;216.1
801.86;219.34
798.71;222.58
795.57;225.82
792.43;229.06
789.29;232.3
786.15;235.54
783;238.78
779.86;242.03
776.72;245.27
773.58;248.51
770.44;251.75
767.29;254.99
764.15;258.23
761.01;261.47
757.87;264.72
753.89;268.82
703.4;320.9
699.56;324.86
696.42;328.1
693.28;331.34
690.31;334.4
611.24;415.97
571.44;457.03
568.3;460.28
558.87;470
327.14;709.05
314.57;722.01
302;734.98
254.35;784.14
555.51;473.46
486.59;544.56
482.41;548.88
479.26;552.12
476.12;555.36
472.98;558.6
469.84;561.85
466.83;564.95
322.42;713.92
309.85;726.88
297.29;739.85
999.1;15.866
995.96;19.108
992.81;22.349
989.67;25.59
986.53;28.832
983.39;32.073
980.24;35.314
977.1;38.556
973.96;41.797
970.82;45.038
967.68;48.28
964.53;51.521
961.39;54.763
958.25;58.004
955.11;61.245
951.97;64.487
948.82;67.728
945.68;70.969
942.54;74.211
939.4;77.452
936.26;80.693
933.11;83.935
929.97;87.176
926.83;90.417
923.69;93.659
920.55;96.9
917.4;100.14
914.26;103.38
911.12;106.62
907.98;109.87
904.83;113.11
901.69;116.35
898.55;119.59
895.41;122.83
892.27;126.07
889.12;129.31
885.98;132.55
882.84;135.8
879.7;139.04
876.56;142.28
752.51;270.24
721.2;302.55
718.06;305.79
714.91;309.03
711.77;312.27
708.63;315.51
686.64;338.2
565.4;463.26
561.65;467.13
552.92;476.14
493.5;537.44
489.73;541.32
413.9;619.55
409.78;623.8
406.64;627.04
403.5;630.28
400.36;633.52
397.22;636.76
394.07;640.01
390.93;643.25
387.79;646.49
385.35;649.01
330.27;705.82
317.7;718.79
305.13;731.75
292.57;744.72
288.99;748.41
285.85;751.65
282.7;754.89
279.56;758.13
276.42;761.38
273.28;764.62
270.14;767.86
266.99;771.1
263.85;774.34
260.71;777.58
257.57;780.82
173.17;867.89
169.59;871.58
166.45;874.82
163.31;878.06
1034.4;-20.502
1031.2;-17.26
1028.1;-14.019
1024.9;-10.777
1021.8;-7.5361
1018.6;-4.2948
1015.5;-1.0535
1012.4;2.1879
1009.2;5.4292
1006.4;8.3104
872.8;146.16
869.22;149.85
866.08;153.09
862.93;156.33
859.79;159.57
856.65;162.81
853.51;166.06
850.37;169.3
847.22;172.54
844.08;175.78
840.94;179.02
837.8;182.26
834.66;185.5
831.51;188.75
828.37;191.99
825.23;195.23
822.09;198.47
818.95;201.71
815.8;204.95
812.66;208.19
809.52;211.43
806.38;214.68
803.24;217.92
800.09;221.16
796.95;224.4
793.81;227.64
790.67;230.88
787.53;234.12
784.38;237.37
781.24;240.61
778.1;243.85
774.96;247.09
771.81;250.33
768.67;253.57
765.53;256.81
762.39;260.05
759.25;263.3
756.1;266.54
705.48;318.76
702.34;322
699.2;325.24
696.06;328.48
692.91;331.72
689.77;334.97
570.11;458.41
325.55;710.69
312.98;723.66
300.42;736.62
253.81;784.7
559.26;469.6
555.01;473.99
485.53;545.66
481.34;549.98
478.2;553.22
475.06;556.46
471.92;559.71
468.77;562.95
333.4;702.6
320.83;715.56
308.27;728.53
295.7;741.49
176.56;864.39
160.5;880.96
999.08;15.888
995.94;19.129
992.8;22.371
989.65;25.612
986.51;28.853
983.37;32.095
980.23;35.336
977.09;38.577
973.94;41.819
970.8;45.06
967.66;48.301
964.52;51.543
961.38;54.784
958.23;58.025
955.09;61.267
951.95;64.508
948.81;67.749
945.66;70.991
942.52;74.232
939.38;77.473
936.24;80.715
933.1;83.956
929.95;87.198
926.81;90.439
923.67;93.68
920.53;96.922
917.39;100.16
914.24;103.4
911.1;106.65
907.96;109.89
904.82;113.13
901.68;116.37
898.53;119.61
895.39;122.85
892.25;126.09
889.11;129.34
885.97;132.58
882.82;135.82
879.68;139.06
876.54;142.3
752.5;270.26
721.18;302.57
718.04;305.81
714.9;309.05
711.75;312.29
708.61;315.53
686.97;337.86
566.96;461.66
563.38;465.35
552.56;476.52
496;534.86
491.81;539.18
489.19;541.89
415.98;617.41
411.86;621.66
408.72;624.9
405.58;628.14
402.43;631.38
399.29;634.62
396.15;637.87
393.01;641.11
389.87;644.35
386.9;647.41
385.51;648.84
328.68;707.46
316.11;720.43
303.55;733.4
290.98;746.36
287.23;750.23
284.08;753.47
280.94;756.72
277.8;759.96
274.66;763.2
271.51;766.44
268.37;769.68
265.23;772.92
262.09;776.16
258.95;779.4
255.8;782.65
171.32;869.8
167.13;874.12
164.51;876.83
1034;-20.12
1030.8;-16.878
1027.7;-13.637
1024.6;-10.396
1021.4;-7.1544
1018.3;-3.9131
1015.1;-0.67173
1012;2.5696
1008.8;5.811
1006.4;8.332
873.04;145.91
869.9;149.15
866.76;152.39
863.62;155.63
860.47;158.87
857.33;162.12
854.19;165.36
851.05;168.6
847.91;171.84
844.76;175.08
841.62;178.32
838.48;181.56
835.34;184.81
832.2;188.05
829.05;191.29
825.91;194.53
822.77;197.77
819.63;201.01
816.48;204.25
813.34;207.49
810.2;210.74
807.06;213.98
803.92;217.22
800.77;220.46
797.63;223.7
794.49;226.94
791.35;230.18
788.21;233.43
785.06;236.67
781.92;239.91
778.78;243.15
775.64;246.39
772.5;249.63
769.35;252.87
766.21;256.11
763.07;259.36
759.93;262.6
756.79;265.84
705.46;318.78
702.32;322.02
699.18;325.26
696.04;328.5
692.9;331.75
689.93;334.81
569.31;459.24
336.53;699.37
323.96;712.33
311.4;725.3
298.83;738.26
253.88;784.63
157.43;884.13
558.57;470.32
554.99;474.01
485.78;545.41
482.02;549.28
478.88;552.52
475.74;555.77
472.6;559.01
469.8;561.89
331.81;704.24
319.25;717.2
306.68;730.17
294.11;743.13
179.42;861.44
175.84;865.13
161.18;880.26
998.36;16.63
995.22;19.871
992.08;23.113
988.94;26.354
985.8;29.595
982.65;32.837
979.51;36.078
976.37;39.319
973.23;42.561
970.09;45.802
966.94;49.043
963.8;52.285
960.66;55.526
957.52;58.767
954.38;62.009
951.23;65.25
948.09;68.491
944.95;71.733
941.81;74.974
938.67;78.215
935.52;81.457
932.38;84.698
929.24;87.939
926.1;91.181
922.95;94.422
919.81;97.663
916.67;100.9
913.53;104.15
910.39;107.39
907.24;110.63
904.1;113.87
900.96;117.11
897.82;120.35
894.68;123.59
891.53;126.84
888.39;130.08
885.25;133.32
882.11;136.56
878.97;139.8
875.82;143.04
753.11;269.63
720.74;303.02
716.63;307.27
713.48;310.51
710.34;313.75
707.2;316.99
564.85;463.85
561.97;466.82
553.32;475.73
500.17;530.56
495.98;534.88
492.84;538.13
489.7;541.37
418.06;615.27
413.94;619.52
410.8;622.76
407.65;626
404.51;629.24
401.37;632.49
398.23;635.73
395.09;638.97
391.94;642.21
388.8;645.45
386.36;647.97
339.66;696.14
327.09;709.11
314.53;722.07
301.96;735.04
289.39;748
285.81;751.69
282.67;754.94
279.53;758.18
276.39;761.42
273.24;764.66
270.1;767.9
266.96;771.14
263.82;774.38
260.67;777.63
257.53;780.87
171.3;869.83
167.11;874.15
163.97;877.39
1033.3;-19.378
1030.1;-16.137
1027;-12.895
1023.8;-9.6539
1020.7;-6.4125
1017.6;-3.1712
1014.4;0.070149
1011.3;3.3115
1008.1;6.5528
1005.5;9.254
871.72;147.28
868.14;150.97
865;154.21
861.85;157.46
858.71;160.7
855.57;163.94
852.43;167.18
849.28;170.42
846.14;173.66
843;176.9
839.86;180.14
836.72;183.39
833.57;186.63
830.43;189.87
827.29;193.11
824.15;196.35
821.01;199.59
817.86;202.83
814.72;206.08
811.58;209.32
808.44;212.56
805.3;215.8
802.15;219.04
799.01;222.28
795.87;225.52
792.73;228.77
789.59;232.01
786.44;235.25
783.3;238.49
780.16;241.73
777.02;244.97
773.87;248.21
770.73;251.45
767.59;254.7
764.45;257.94
761.31;261.18
758.16;264.42
703.61;320.69
699.86;324.56
696.72;327.81
693.93;330.69
691.31;333.38
334.68;701.28
322.11;714.25
309.54;727.21
296.98;740.18
254.56;783.94
183.08;857.68
157.47;884.09
154.8;886.84
558.81;470.07
555.15;473.85
486.81;544.35
483.05;548.22
479.91;551.47
476.77;554.71
473.19;558.4
470.84;560.83
343.32;692.37
330.14;705.97
317.57;718.94
305;731.9
292.43;744.87
178.2;862.71
174.08;866.96
996.95;18.092
993.81;21.333
990.67;24.575
987.52;27.816
984.38;31.057
981.24;34.299
978.1;37.54
974.96;40.781
971.81;44.023
968.67;47.264
965.53;50.505
962.39;53.747
959.25;56.988
956.1;60.229
952.96;63.471
949.82;66.712
946.68;69.954
943.54;73.195
940.39;76.436
937.25;79.678
934.11;82.919
930.97;86.16
927.83;89.402
924.68;92.643
921.54;95.884
918.4;99.126
915.26;102.37
912.11;105.61
908.97;108.85
905.83;112.09
902.69;115.33
899.55;118.57
896.4;121.82
893.26;125.06
890.12;128.3
886.98;131.54
883.84;134.78
880.69;138.02
877.55;141.26
874.41;144.5
756.13;266.52
751.65;271.14
721.15;302.61
718;305.85
714.86;309.09
711.72;312.33
708.58;315.58
563;465.75
504.34;526.26
500.15;530.58
497.01;533.83
493.87;537.07
490.73;540.31
420.13;613.13
416.02;617.38
412.87;620.62
409.73;623.86
406.59;627.1
403.45;630.35
400.31;633.59
397.16;636.83
394.02;640.07
390.88;643.31
387.74;646.55
386.52;647.81
338.6;697.24
326.03;710.21
313.46;723.17
300.89;736.14
288.33;749.11
284.75;752.8
281.6;756.04
278.46;759.28
275.32;762.52
272.18;765.76
269.04;769
265.89;772.24
262.75;775.49
259.61;778.73
256.47;781.97
189.09;851.48
185.95;854.72
170.24;870.93
167.09;874.17
163.95;877.41
160.81;880.65
1033.3;-19.356
1030.1;-16.115
1027;-12.874
1023.8;-9.6323
1020.7;-6.391
1017.5;-3.1496
1014.4;0.09173
1011.3;3.3331
1008.1;6.5744
1005.3;9.4556
870.91;148.11
867.77;151.35
864.63;154.6
861.49;157.84
858.34;161.08
855.2;164.32
852.06;167.56
848.92;170.8
845.78;174.04
842.63;177.29
839.49;180.53
836.35;183.77
833.21;187.01
830.07;190.25
826.92;193.49
823.78;196.73
820.64;199.97
817.5;203.22
814.36;206.46
811.21;209.7
808.07;212.94
804.93;216.18
801.79;219.42
798.65;222.66
795.5;225.91
792.36;229.15
789.22;232.39
786.08;235.63
782.93;238.87
779.79;242.11
776.65;245.35
773.51;248.59
770.37;251.84
767.22;255.08
764.08;258.32
760.94;261.56
705.43;318.82
702.29;322.07
699.15;325.31
694.96;329.63
346.45;689.15
333.88;702.11
321.31;715.08
308.74;728.04
296.17;741.01
195.1;845.27
191.53;848.96
182.54;858.24
158.53;883
559.85;469.01
556.71;472.25
487.57;543.57
483.38;547.89
480.24;551.13
477.1;554.37
474.13;557.43
471.87;559.76
341.73;694.02
329.16;706.98
316.59;719.95
304.02;732.91
291.46;745.88
254.89;783.6
207.93;832.05
203.74;836.37
200.6;839.61
197.98;842.31
179.39;861.49
175.46;865.54
172.32;868.78
996.24;18.834
993.09;22.075
989.95;25.317
986.81;28.558
983.67;31.799
980.52;35.041
977.38;38.282
974.24;41.523
971.1;44.765
967.96;48.006
964.81;51.247
961.67;54.489
958.53;57.73
955.39;60.971
952.25;64.213
949.1;67.454
945.96;70.695
942.82;73.937
939.68;77.178
936.54;80.419
933.39;83.661
930.25;86.902
927.11;90.143
923.97;93.385
920.83;96.626
917.68;99.867
914.54;103.11
911.4;106.35
908.26;109.59
905.12;112.83
901.97;116.07
898.83;119.32
895.69;122.56
892.55;125.8
889.4;129.04
886.26;132.28
883.12;135.52
879.98;138.76
876.84;142
873.69;145.25
758.05;264.55
754.3;268.42
751.5;271.3
720.78;302.99
717.64;306.23
714.5;309.47
711.35;312.72
708.21;315.96
508.93;521.53
504.67;525.92
501.53;529.17
498.39;532.41
495.25;535.65
492.11;538.89
422.37;610.83
418.79;614.52
415.65;617.76
412.51;621
409.37;624.24
406.22;627.49
403.08;630.73
399.94;633.97
396.8;637.21
393.65;640.45
390.51;643.69
386.92;647.4
349.58;685.92
337.01;698.89
324.44;711.85
311.87;724.82
299.31;737.78
286.74;750.75
282.98;754.62
279.84;757.86
276.7;761.1
273.56;764.34
270.42;767.58
267.27;770.83
264.13;774.07
260.99;777.31
257.85;780.55
221.28;818.28
217.7;821.97
214.56;825.21
212.11;827.73
186.71;853.93
167.78;873.47
163.94;877.43
161.85;879.58
1032.5;-18.614
1029.4;-15.373
1026.3;-12.132
1023.1;-8.8904
1020;-5.6491
1016.8;-2.4077
1013.7;0.83361
1010.5;4.075
1007.4;7.3163
1004.8;10.017
870.89;148.14
867.06;152.1
863.91;155.34
860.77;158.58
857.63;161.82
854.49;165.06
851.34;168.3
848.2;171.54
845.06;174.79
841.92;178.03
838.78;181.27
835.63;184.51
832.49;187.75
829.35;190.99
826.21;194.23
823.07;197.48
819.92;200.72
816.78;203.96
813.64;207.2
810.5;210.44
807.36;213.68
804.21;216.92
801.07;220.16
797.93;223.41
794.79;226.65
791.65;229.89
788.5;233.13
785.36;236.37
782.22;239.61
779.08;242.85
775.94;246.1
772.79;249.34
769.65;252.58
766.51;255.82
763.37;259.06
760.4;262.12
704.1;320.2
700.53;323.89
697.38;327.13
693.89;330.73
344.86;690.79
332.29;703.76
319.72;716.72
307.15;729.69
294.59;742.65
225.72;813.69
194.3;846.11
190.11;850.43
691;333.71
488.87;542.24
485.11;546.11
481.97;549.35
478.83;552.59
475.25;556.28
352.45;682.97
339.88;695.93
327.31;708.9
314.74;721.86
302.17;734.83
289.6;747.79
255.96;782.5
209.38;830.55
205.12;834.95
201.98;838.19
198.83;841.43
184.24;856.49
179.98;860.88
177.28;863.67
174.4;866.63
995.17;19.936
992.03;23.177
988.89;26.419
985.74;29.66
982.6;32.901
979.46;36.143
976.32;39.384
973.18;42.625
970.03;45.867
966.89;49.108
963.75;52.349
960.61;55.591
957.47;58.832
954.32;62.073
951.18;65.315
948.04;68.556
944.9;71.797
941.76;75.039
938.61;78.28
935.47;81.521
932.33;84.763
929.19;88.004
926.04;91.245
922.9;94.487
919.76;97.728
916.62;100.97
913.48;104.21
910.33;107.45
907.19;110.69
904.05;113.93
900.91;117.18
897.77;120.42
894.62;123.66
891.48;126.9
888.34;130.14
885.2;133.38
882.06;136.62
878.91;139.87
875.77;143.11
756.98;265.65
753.23;269.52
750.79;272.04
720.06;303.73
716.92;306.97
713.78;310.22
710.64;313.46
707.5;316.7
512.69;517.66
508.5;521.98
505.36;525.23
502.21;528.47
499.07;531.71
495.93;534.95
492.79;538.19
423.24;609.93
419.12;614.18
415.98;617.42
412.84;620.67
409.7;623.91
406.56;627.15
403.41;630.39
400.27;633.63
397.13;636.87
393.99;640.11
390.84;643.35
387.7;646.6
386.49;647.85
347.9;687.65
335.33;700.62
322.77;713.58
310.2;726.55
297.63;739.51
285.06;752.48
281.92;755.72
278.78;758.96
275.64;762.2
272.49;765.45
269.35;768.69
266.21;771.93
263.07;775.17
259.92;778.41
229.55;809.74
220.73;818.84
216.98;822.71
213.84;825.95
